"ID","Population","Individual","State","Locality","Latitude","Longitude","Ecoregion","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","alt","Copia_mean","Gypsy_mean","Harbinger_mean","Helitron_mean","L1_mean","MSAT_mean","MuDR_mean","RTE_mean","SAT_mean","SINE2.tRNA_mean","hAT_mean","unclassified_mean","Copia_sd","Gypsy_sd","Harbinger_sd","Helitron_sd","L1_sd","MSAT_sd","MuDR_sd","RTE_sd","SAT_sd","SINE2.tRNA_sd","hAT_sd","unclassified_sd","X1_0_water","X1_1_soc","X1_2_ph","X1_3_bdens","X2_0_temp","X2_1_precip","X2_2_gfsad","gfsad_check","water","ag","Notes"
"JG_CO_122_C","p_122","C","MO","Norwood",37.13527,-92.420787,8.4,127,131,34,8715,314,-66,380,176,9,235,9,1095,122,51,21,332,192,283,192,452,0.0857910212938521,0.43253119835531,0.0121131293245166,0.00235145994118732,0.00370484061486282,5.72306474770344e-05,0.00507269663419495,8.6493555942354e-05,0.000854805554218459,0.000129327453660409,0.00397918153611366,0.0356472720399445,0.00166234037424796,0.00550375509345385,0.000417020833169888,0.000259925970567055,0.000258937974100674,3.14774312157896e-05,0.00026228356011375,3.86622519497056e-05,0.000134673197090472,4.5467283509682e-05,0.000364574325960751,0.00164405656673263,26.73282828,2.115728716,55.82092352,151.2259019,19.57158442,94.92281746,3.774675325,3,"rain","AG",""
"JG_CO_122_D","p_122","D","MO","Norwood",37.13527,-92.420787,8.4,127,131,34,8715,314,-66,380,176,9,235,9,1095,122,51,21,332,192,283,192,452,0.0898215950340402,0.436155872268231,0.0114705099513571,0.00233431020772124,0.00370450680632381,5.72673178247828e-05,0.00520652051058913,8.40080241741705e-05,0.000921433764352735,0.000129964363710115,0.0039210876377377,0.0340984545088287,0.00153026037857709,0.00408784208936739,0.000480151757299268,0.000282879525395915,0.000299825498325886,3.2164071785184e-05,0.000319237018892392,4.45735660116182e-05,0.000158049772885142,5.2273177606996e-05,0.000353270097418784,0.00187095614738032,26.73282828,2.115728716,55.82092352,151.2259019,19.57158442,94.92281746,3.774675325,3,"rain","AG",""
"JG_CO_122_E","p_122","E","MO","Norwood",37.13527,-92.420787,8.4,127,131,34,8715,314,-66,380,176,9,235,9,1095,122,51,21,332,192,283,192,452,0.0904772466196862,0.440513708477921,0.0110871168599171,0.00224034399968399,0.00364600709138909,5.94072341929375e-05,0.00523815427190285,7.48918058950266e-05,0.000710935526631612,0.000139440245119126,0.00383473910715609,0.0367878546138288,0.00210847326613507,0.00652684136767112,0.000503409697239456,0.00020835464639283,0.000316524993928339,3.26781643466345e-05,0.000439526496062215,3.26093641248703e-05,0.00012167511225126,5.17571459319959e-05,0.000344279209892523,0.00168452036931244,26.73282828,2.115728716,55.82092352,151.2259019,19.57158442,94.92281746,3.774675325,3,"rain","AG",""
"JG_CO_124_A","p_124","A","AR","Williford",36.269959,-91.324114,8.4,141,139,36,8601,331,-50,381,141,249,249,26,1191,125,80,16,360,258,258,273,171,0.0913872037191258,0.445903962107785,0.0108881451313483,0.00219184874415793,0.00362979933545812,5.39942382800288e-05,0.00513657571900038,9.56526853450745e-05,0.000622205400044,0.000137519665238537,0.00388827912237598,0.0358558740449151,0.00201130704415501,0.00877376967703822,0.000523634728286072,0.000282695753856084,0.000396283705202439,2.86476241590841e-05,0.000438489240996012,5.63392798392555e-05,0.000115396138467608,5.27964218048816e-05,0.000318250163852299,0.00147818308634996,26.54779626,2.529407472,58.46322242,146.7948774,20.46512734,98.90703444,0.042688266,0,"rain","NOAG",""
"JG_CO_124_B","p_124","B","AR","Williford",36.269959,-91.324114,8.4,141,139,36,8601,331,-50,381,141,249,249,26,1191,125,80,16,360,258,258,273,171,0.0883193762052499,0.433087982457658,0.0111339967665427,0.00219631283236905,0.00358269830268916,5.9790432253849e-05,0.00512986082300708,7.04200099862867e-05,0.000799157493632204,0.000145679342860086,0.00383087593273989,0.0365966202134951,0.00286703159833432,0.0132165844707159,0.000553339721092864,0.000257729775613146,0.000333552899779103,3.56708105204126e-05,0.000459612248493582,3.82496528422906e-05,0.000143117589701547,6.29066988810728e-05,0.000376487091421554,0.00236565518110802,26.54779626,2.529407472,58.46322242,146.7948774,20.46512734,98.90703444,0.042688266,0,"rain","NOAG",""
"JG_CO_124_C","p_124","C","AR","Williford",36.269959,-91.324114,8.4,141,139,36,8601,331,-50,381,141,249,249,26,1191,125,80,16,360,258,258,273,171,0.0947913906929898,0.443607459860945,0.0114078929973079,0.00224445182163841,0.00370067791660653,5.43260708773964e-05,0.00511400729648328,6.99488831644039e-05,0.00102730376035406,0.000132851464673544,0.00398005391098213,0.0355830836442325,0.0022424256410593,0.00779228706680772,0.00056474554295645,0.000271502781211794,0.000368013424151144,3.12169907410151e-05,0.000374351347882145,4.05869855112502e-05,0.000158789290888402,5.60135076639183e-05,0.000328095485883305,0.00227565952316759,26.54779626,2.529407472,58.46322242,146.7948774,20.46512734,98.90703444,0.042688266,0,"rain","NOAG",""
"JG_CO_124_D","p_124","D","AR","Williford",36.269959,-91.324114,8.4,141,139,36,8601,331,-50,381,141,249,249,26,1191,125,80,16,360,258,258,273,171,0.0868091896296828,0.439098043915336,0.0123898116831208,0.0024216332415043,0.00366305646482851,4.542384931028e-05,0.0049837780172106,6.2639113692465e-05,0.000735233292074016,0.000151499069270253,0.00421586888665259,0.0362309400187814,0.00156618125451802,0.00555057195264448,0.000508407400433903,0.000257388176317323,0.000367664052400786,2.75689844712959e-05,0.00047072836723343,3.8691464230814e-05,0.000141301263400969,4.35409632741433e-05,0.00030139636331806,0.00202844636240674,26.54779626,2.529407472,58.46322242,146.7948774,20.46512734,98.90703444,0.042688266,0,"rain","NOAG",""
"JG_CO_124_E","p_124","E","AR","Williford",36.269959,-91.324114,8.4,141,139,36,8601,331,-50,381,141,249,249,26,1191,125,80,16,360,258,258,273,171,0.0882629622640894,0.437047559588479,0.012485979381571,0.00227889806046604,0.00368235738339649,4.88345875202237e-05,0.00518432369787878,8.2068472932497e-05,0.000717950560779238,0.000120235414620491,0.00412250297556723,0.0337711174094451,0.00204521778923037,0.00522803973370387,0.000537741643556797,0.000289085417918315,0.000257749135356423,3.38327339124876e-05,0.000317254062102576,4.28150029716767e-05,0.000116075238652779,5.14619257863114e-05,0.000306131087668046,0.00141661574369868,26.54779626,2.529407472,58.46322242,146.7948774,20.46512734,98.90703444,0.042688266,0,"rain","NOAG",""
"JG_CO_125_A","p_125","A","AR","Trumann",35.678394,-90.576364,8.5,159,116,32,8535,335,-23,358,160,265,265,43,1228,131,77,19,383,242,242,304,64,0.077572977434909,0.414159607231883,0.013235124058688,0.00250534604665194,0.00362617191297867,4.50216040664952e-05,0.00499216413970468,7.25582379492975e-05,0.00122337055884867,0.000123064241398917,0.00407116171922927,0.0340021001310361,0.00592467323011917,0.0209782589845418,0.000906462266786734,0.000336732515941215,0.000386215049163095,2.58033825721257e-05,0.000426147577506526,3.16466917189595e-05,0.000221019519935702,4.63006737194386e-05,0.000411476601238666,0.00273909452320795,22.72417089,1.796455622,59.41833958,161.1232444,22.0337727,105.4169608,1,1,"irrigation","AG",""
"JG_CO_125_B","p_125","B","AR","Trumann",35.678394,-90.576364,8.5,159,116,32,8535,335,-23,358,160,265,265,43,1228,131,77,19,383,242,242,304,64,0.0856071720999094,0.426631159366019,0.0126482076564346,0.00226466851955358,0.00368423697686846,4.59050904499609e-05,0.0051662072397281,8.5188165328145e-05,0.0012935928805881,0.000130703272812859,0.00406322243144796,0.0349848825877789,0.00388138351206462,0.0189875572011279,0.000746193103414287,0.000289489784017628,0.000373420486365401,2.65236470405309e-05,0.000456916943069125,3.4949189078093e-05,0.000175766378149927,5.97953847815219e-05,0.000395272288299657,0.00277227008828973,22.72417089,1.796455622,59.41833958,161.1232444,22.0337727,105.4169608,1,1,"irrigation","AG",""
"JG_CO_125_C","p_125","C","AR","Trumann",35.678394,-90.576364,8.5,159,116,32,8535,335,-23,358,160,265,265,43,1228,131,77,19,383,242,242,304,64,0.0886225310239008,0.42951541879664,0.0121901530174067,0.00237342432346967,0.00380131438784745,4.79416364281035e-05,0.00503217945340846,8.73972887243273e-05,0.000774529110720719,0.000133356514063615,0.00410624553996987,0.036407554521588,0.00163817254827028,0.00473087027903115,0.000554974075173863,0.0002378710064764,0.000325657075720035,2.81663202514231e-05,0.000445078750522136,4.39186060656422e-05,0.000125888024351163,5.9076682298569e-05,0.000294920981332179,0.00210954013668906,22.72417089,1.796455622,59.41833958,161.1232444,22.0337727,105.4169608,1,1,"irrigation","AG",""
"JG_CO_125_D","p_125","D","AR","Trumann",35.678394,-90.576364,8.5,159,116,32,8535,335,-23,358,160,265,265,43,1228,131,77,19,383,242,242,304,64,0.091552052318429,0.435292319482812,0.0113783926435209,0.00216754737658279,0.00370396209248815,4.75604763102794e-05,0.00552659692788517,9.43103538919286e-05,0.00075059096095455,0.000133744288522646,0.00386380316225447,0.0379036408258924,0.00259958133794954,0.00717459332216119,0.000485388363263102,0.000280178870792213,0.000312260937078431,2.47961088702037e-05,0.000441117945225488,4.74061208973009e-05,0.000133002932683107,5.54460609075399e-05,0.000299880454321078,0.00181539225314226,22.72417089,1.796455622,59.41833958,161.1232444,22.0337727,105.4169608,1,1,"irrigation","AG",""
"JG_CO_126_A","p_126","A","WV","Medina",39.0249441,-81.6265525,8.4,115,131,35,8525,297,-68,365,202,1,221,1,1084,119,75,14,314,235,314,235,234,0.0869885786127465,0.429588723114038,0.0116917072001003,0.00228143535565528,0.00355180389554338,6.00898197268459e-05,0.00505534892832054,8.67016474840475e-05,0.000879436744869775,0.000148032756825462,0.00401357553236981,0.0371838811583798,0.00798844967478259,0.0339683535051879,0.00131868069089242,0.000314197038203091,0.000490817154533844,2.79611837946184e-05,0.000400921789759088,3.51677715474084e-05,0.000168283521632459,7.87113877744068e-05,0.000373598830012094,0.00409145494174491,23.39222714,1.936046103,55.76140277,150.6824794,17.19689613,93.26250966,0,3,"rain","AG",""
"JG_CO_126_B","p_126","B","WV","Medina",39.0249441,-81.6265525,8.4,115,131,35,8525,297,-68,365,202,1,221,1,1084,119,75,14,314,235,314,235,234,0.0842595677860372,0.432371736368838,0.01239150524005,0.00245189574219733,0.003602015995634,4.8083279980051e-05,0.00483061835161307,8.1692952835513e-05,0.000808951715459743,0.00013996349287866,0.00400425832126483,0.0335668151849573,0.00159679540258533,0.00511935021269508,0.000510938100909675,0.000259395710778587,0.000305579063019787,2.69569146282587e-05,0.000359187823649625,4.40221234809521e-05,0.000118078319530076,5.36942618930115e-05,0.000328258738689607,0.00174664813882818,23.39222714,1.936046103,55.76140277,150.6824794,17.19689613,93.26250966,0,3,"rain","AG",""
"JG_CO_126_D","p_126","D","WV","Medina",39.0249441,-81.6265525,8.4,115,131,35,8525,297,-68,365,202,1,221,1,1084,119,75,14,314,235,314,235,234,0.0907507164274305,0.492147437282314,0.0174016986164011,0.00270467753449866,0.00450410373807196,4.68823796273703e-05,0.00630737150831311,7.81771488499471e-05,0.000908133057438732,0.000173351368746431,0.00513928048130516,0.0322872929717089,0.00171780259523681,0.00580909151760942,0.000805340605864946,0.000329140411995618,0.000411990761597104,3.0662914128531e-05,0.000496215351376391,4.81966357503516e-05,0.000160391678309366,6.90431011441558e-05,0.000399365362743599,0.00188087406326159,23.39222714,1.936046103,55.76140277,150.6824794,17.19689613,93.26250966,0,3,"rain","AG",""
"JG_CO_128_B","p_128","B","WV","Lavalette",38.33549,-82.456096,8.4,125,134,37,8351,305,-57,362,209,134,229,13,1079,122,71,16,322,233,316,239,169,0.0914285195900386,0.48896501564216,0.0165876344964468,0.00262373399107501,0.00436095976121506,4.78144928206737e-05,0.00615839237501319,8.76054909250308e-05,0.00127023755376855,0.000149890820136296,0.00513369809971126,0.0347061354013894,0.0043347119553453,0.0244639433201638,0.000695061031743735,0.000329048633426164,0.000539310508105953,2.56609852086595e-05,0.000504609438495045,5.02283646220613e-05,0.000195336161315119,6.52750860380036e-05,0.000655996581215004,0.0017410113982745,23.36057317,2.038447897,57.95793431,153.8367738,18.19390012,93.80673193,0,0,"rain","NOAG","Located directly adjacent to a creek"
"JG_CO_128_C","p_128","C","WV","Lavalette",38.33549,-82.456096,8.4,125,134,37,8351,305,-57,362,209,134,229,13,1079,122,71,16,322,233,316,239,169,0.0861662917670046,0.473844222493862,0.0155047172194068,0.00266392589094388,0.00401612921141107,5.20348101714175e-05,0.00603295394262744,8.87186898428995e-05,0.00124598369616516,0.000145096009944225,0.00476506052376483,0.0306743448309565,0.00270037081443831,0.0155174947361957,0.000727209485404722,0.000353991101706874,0.000501161292967228,2.93873549112814e-05,0.000392845755105713,4.76327875467195e-05,0.000172728099784894,5.23216044024544e-05,0.000379132256751101,0.00156791639057828,23.36057317,2.038447897,57.95793431,153.8367738,18.19390012,93.80673193,0,0,"rain","NOAG","Located directly adjacent to a creek"
"JG_CO_128_D","p_128","D","WV","Lavalette",38.33549,-82.456096,8.4,125,134,37,8351,305,-57,362,209,134,229,13,1079,122,71,16,322,233,316,239,169,0.0955980434962177,0.516188989836809,0.0186448861457167,0.00286056721267449,0.00475127407212539,3.99028308557995e-05,0.00682379079584014,9.4375580942467e-05,0.00112563475333575,0.000169040340872826,0.00563753587798068,0.0338162740668398,0.00173757303595107,0.0038560944526608,0.000670727903469872,0.000293866052726637,0.000397270671875798,2.3281240137497e-05,0.000452612066763733,4.8117037146008e-05,0.00019668274976474,6.71501204566334e-05,0.000462661888553227,0.00146714250268829,23.36057317,2.038447897,57.95793431,153.8367738,18.19390012,93.80673193,0,0,"rain","NOAG","Located directly adjacent to a creek"
"JG_CO_131_A","p_131","A","VA","Free Union",38.112641,-78.520787,8.3,133,127,35,8130,310,-43,353,228,25,235,25,1122,116,74,14,322,232,316,232,173,0.0868798988866599,0.449085428939071,0.0146666724591377,0.002410336946942,0.00389842832781951,4.81753995512553e-05,0.00563590203861868,8.66180262265631e-05,0.0010892253490102,0.00014397009898296,0.00480249399905664,0.0295327167435398,0.0015762782672074,0.00364899794645462,0.000486605904807401,0.000252015244183255,0.000353822034426773,2.74376157546766e-05,0.000380656556848396,5.20640367061871e-05,0.000162356457380754,5.07520389477279e-05,0.000355397228860274,0.00116697471381142,25.99722163,2.95625846,60.91558025,151.7516563,19.68323752,83.72836076,5,0,"rain","NOAG",""
"JG_CO_131_B","p_131","B","VA","Free Union",38.112641,-78.520787,8.3,133,127,35,8130,310,-43,353,228,25,235,25,1122,116,74,14,322,232,316,232,173,0.0912244532063948,0.499642873471963,0.018037794959073,0.00300994715954477,0.00458135373743549,4.89470197320033e-05,0.00667294871725667,9.2016124593881e-05,0.00107380810561544,0.000176959768313528,0.00550634286753426,0.0347392989010026,0.00189768843446005,0.00505843533990916,0.000804389795186903,0.000364819598420988,0.00040731221483058,2.71356461904312e-05,0.000513922254984102,4.89298429483344e-05,0.000209488463803596,7.56127269885277e-05,0.000480260132043514,0.00182301767157901,25.99722163,2.95625846,60.91558025,151.7516563,19.68323752,83.72836076,5,0,"rain","NOAG",""
"JG_CO_131_C","p_131","C","VA","Free Union",38.112641,-78.520787,8.3,133,127,35,8130,310,-43,353,228,25,235,25,1122,116,74,14,322,232,316,232,173,0.0853003940816805,0.458356264896515,0.0165992024102985,0.00267042340785937,0.00405070798504152,5.06289602121394e-05,0.00597068317034477,8.48137768291937e-05,0.00135096347245069,0.000131818146053023,0.00492632757130678,0.0335202287040747,0.00180163704174325,0.00609235706853798,0.000715816969746385,0.000267527786038658,0.00029528446628027,2.31724992056267e-05,0.000406424570964535,5.22539865156025e-05,0.000207154330274832,5.98224360988209e-05,0.000373420397468754,0.00105435896059285,25.99722163,2.95625846,60.91558025,151.7516563,19.68323752,83.72836076,5,0,"rain","NOAG",""
"JG_CO_131_D","p_131","D","VA","Free Union",38.112641,-78.520787,8.3,133,127,35,8130,310,-43,353,228,25,235,25,1122,116,74,14,322,232,316,232,173,0.0820213814975223,0.430959582503037,0.0148715420291039,0.00263080006631497,0.00361180378885443,4.92381540661604e-05,0.0051947054557068,7.69909055580974e-05,0.000866191065634354,0.000135300151756606,0.00455044105252517,0.0328337111690768,0.00199573726074575,0.0106577097233615,0.000619281825622202,0.000286695186523339,0.000327516121734043,2.83701021530378e-05,0.000389829980669562,3.47325344383661e-05,0.000144783574053929,5.15852177521874e-05,0.000360113041692754,0.00150714258106816,25.99722163,2.95625846,60.91558025,151.7516563,19.68323752,83.72836076,5,0,"rain","NOAG",""
"JG_CO_131_E","p_131","E","VA","Free Union",38.112641,-78.520787,8.3,133,127,35,8130,310,-43,353,228,25,235,25,1122,116,74,14,322,232,316,232,173,0.0886077928016392,0.442435386827087,0.0132116393706391,0.00242731047568642,0.00379187484905789,5.23735258379159e-05,0.00533555895297419,9.29402390492375e-05,0.00116687049608849,0.000143801508855584,0.00431185332135075,0.0338136554714772,0.00244150827527975,0.00984143587275092,0.000691619662551304,0.000288063761283733,0.000354363375559652,2.8543005530404e-05,0.000446919448430877,5.20608081523996e-05,0.00016359990089274,6.15804686364372e-05,0.000375835819859702,0.00155145744939286,25.99722163,2.95625846,60.91558025,151.7516563,19.68323752,83.72836076,5,0,"rain","NOAG",""
"JG_CO_132_C","p_132","C","NE","Wood River",40.78734,-98.49152,9.4,101,137,31,10336,315,-117,432,209,-36,232,-36,663,106,12,56,289,49,260,49,591,0.0819031157949215,0.425551962047322,0.0152431967076082,0.00229834992396153,0.0041087648051621,7.29717625342362e-05,0.00549914858528594,7.36032632733005e-05,0.00118405397090362,0.000129922039783306,0.00455095453301395,0.0301001777387066,0.00245888304878106,0.00952696772346217,0.00064816341683333,0.000297270814711524,0.000396025594210796,3.75391968559597e-05,0.000450174860938753,4.09984342241712e-05,0.00020644019232212,6.60394117649348e-05,0.000396393721621577,0.00135841549606565,23.19688871,2.553796601,67.6075932,153.7357456,18.82329907,54.89209841,3,5,"rain","AG",""
"JG_CO_132_D","p_132","D","NE","Wood River",40.78734,-98.49152,9.4,101,137,31,10336,315,-117,432,209,-36,232,-36,663,106,12,56,289,49,260,49,591,0.0868609730336735,0.445990558304957,0.0159527771539189,0.0026183560080845,0.00410648971573518,6.57935866736281e-05,0.00595361478311757,8.49945325788099e-05,0.000667328833879165,0.000156612063757841,0.00481831453888567,0.0326619440669393,0.00200933598890038,0.00646894022049722,0.00060611496077985,0.000302448741363948,0.000394770533097977,3.49363222124699e-05,0.000422002426354502,4.57652898223495e-05,0.000151900682489557,6.87154714227944e-05,0.000442924065086118,0.00132785777175163,23.19688871,2.553796601,67.6075932,153.7357456,18.82329907,54.89209841,3,5,"rain","AG",""
"JG_CO_132_E","p_132","E","NE","Wood River",40.78734,-98.49152,9.4,101,137,31,10336,315,-117,432,209,-36,232,-36,663,106,12,56,289,49,260,49,591,0.0820410179917909,0.434004709053167,0.017680401508652,0.00252800016283681,0.00417771892571416,6.76916888876037e-05,0.0056855080828239,8.85661581332972e-05,0.000768968032884711,0.000144951769099598,0.00504097167517619,0.0295392753665168,0.00247944041979681,0.00997635729385059,0.000691206187954056,0.000281884095873726,0.000380332501390722,4.28893742051378e-05,0.000438405849484414,4.10551451019881e-05,0.000144335520758532,5.48284753189367e-05,0.000399764478506124,0.00141577284617634,23.19688871,2.553796601,67.6075932,153.7357456,18.82329907,54.89209841,3,5,"rain","AG",""
"JG_CO_132_F","p_132","F","NE","Wood River",40.78734,-98.49152,9.4,101,137,31,10336,315,-117,432,209,-36,232,-36,663,106,12,56,289,49,260,49,591,0.0880404998741456,0.454469538892113,0.0161039008172973,0.00250093104923464,0.00409656098602353,6.85681025356205e-05,0.00588649355630448,9.1201579742333e-05,0.00120010140300797,0.00015565872979634,0.0048164592680162,0.0315700245663814,0.00209386435430053,0.00726518781797675,0.000827627821377534,0.000264095538458621,0.000309490908300105,3.14270524339986e-05,0.000398200225365877,4.53040778458381e-05,0.000203179580442895,7.47708563937001e-05,0.000415143772635441,0.00165203282306918,23.19688871,2.553796601,67.6075932,153.7357456,18.82329907,54.89209841,3,5,"rain","AG",""
"JG_CO_132_G","p_132","G","NE","Wood River",40.78734,-98.49152,9.4,101,137,31,10336,315,-117,432,209,-36,232,-36,663,106,12,56,289,49,260,49,591,0.0910126380122031,0.47480080709159,0.0190932860243229,0.00264801748519483,0.00457862078977974,5.7582663736436e-05,0.00623683938416895,8.9746854264191e-05,0.00169317132848511,0.000166010911028097,0.00549110617991385,0.0335340698128363,0.00250929794615534,0.00670563431617125,0.000717091250562768,0.000246941285924414,0.000380963075146753,3.34421921795111e-05,0.000566329618087849,4.79992672947637e-05,0.000231317308306887,7.18451894537693e-05,0.000498675620364303,0.00201640093253829,23.19688871,2.553796601,67.6075932,153.7357456,18.82329907,54.89209841,3,5,"rain","AG",""
"JG_CO_132_I","p_132","I","NE","Wood River",40.78734,-98.49152,9.4,101,137,31,10336,315,-117,432,209,-36,232,-36,663,106,12,56,289,49,260,49,591,0.087327794039496,0.474006844702821,0.0186587783800446,0.00293687782392858,0.00432373082837491,5.8321737094406e-05,0.00608274620368404,8.15089163900935e-05,0.00101425772600563,0.00015105928839063,0.0052007558552751,0.0321447420393074,0.00287011887102575,0.0139735238036238,0.000975469922856683,0.000339096371904017,0.000386231033329973,3.3627074944997e-05,0.00057580515176162,4.10411502166349e-05,0.000163979546340907,5.64243275040691e-05,0.000494456393990604,0.00199358051501528,23.19688871,2.553796601,67.6075932,153.7357456,18.82329907,54.89209841,3,5,"rain","AG",""
"JG_CO_132_J","p_132","J","NE","Wood River",40.78734,-98.49152,9.4,101,137,31,10336,315,-117,432,209,-36,232,-36,663,106,12,56,289,49,260,49,591,0.0836219760792987,0.437197066042727,0.0165183276361204,0.00228333113154924,0.00422873037858677,6.48450733224087e-05,0.00550529387893501,7.55077219846325e-05,0.00129331097192311,0.000162040961723352,0.00486577837790291,0.0314266277932168,0.00232411740320549,0.0100600977730686,0.000801376578032897,0.000281296083028651,0.000388774333391371,3.07094421881925e-05,0.000482255926494557,4.26383710191194e-05,0.000216812609423372,7.15195214847226e-05,0.000421323520955948,0.00144886822272102,23.19688871,2.553796601,67.6075932,153.7357456,18.82329907,54.89209841,3,5,"rain","AG",""
"JG_CO_150_C","p_150","C","MS","North Panola School District",34.43792247,-90.08337915,8.3,161,124,36,7876,329,-11,340,161,217,259,56,1382,143,79,20,419,245,287,378,74,0.0799801450219389,0.438712300529205,0.0141082693774854,0.00244792902805431,0.00377005386082512,5.37553042181973e-05,0.00541684462535823,7.79627138906207e-05,0.000942737933018075,0.000151119607725851,0.00451153323259972,0.0314667182052791,0.00200562696001535,0.00726911211726195,0.000542050258602587,0.000231328092314435,0.000326180186683547,3.2572069741411e-05,0.000390545686640532,3.83440938267962e-05,0.0001490565846569,5.72420009233504e-05,0.000248481718544773,0.00143034140607297,21.57803166,1.688246714,52.88209379,153.5955048,20.91051075,118.5547155,3,4,"rain","AG",""
"JG_CO_150_D","p_150","D","MS","North Panola School District",34.43792247,-90.08337915,8.3,161,124,36,7876,329,-11,340,161,217,259,56,1382,143,79,20,419,245,287,378,74,0.0792807445451464,0.446980934375971,0.0140592333628067,0.00263773469105617,0.00384382610736985,5.2401532018524e-05,0.00542034500201137,7.35722927197134e-05,0.000887321809720263,0.000146149990237667,0.00453580097381494,0.031381770533241,0.00176214772777954,0.00474271526471757,0.000483012058593218,0.000203973107981858,0.000274448787757254,2.70328191182185e-05,0.00034679280030625,3.57430207444478e-05,0.000140279778212187,5.15474954850892e-05,0.000363526443308978,0.00113806957770603,21.57803166,1.688246714,52.88209379,153.5955048,20.91051075,118.5547155,3,4,"rain","AG",""
"JG_CO_150_E","p_150","E","MS","North Panola School District",34.43792247,-90.08337915,8.3,161,124,36,7876,329,-11,340,161,217,259,56,1382,143,79,20,419,245,287,378,74,0.0809848321827545,0.445238379825788,0.01446330552526,0.00257635252024165,0.00404853674288974,5.93539892744552e-05,0.00578270955920237,8.80197481486272e-05,0.000948771354874001,0.000162143834003436,0.00479573605263408,0.0316542718602022,0.00196129345740648,0.00736905723483123,0.000629864039763968,0.000277234227163271,0.00033054528016927,3.05159458114269e-05,0.000412743774545755,4.22735516634646e-05,0.00017534733313626,6.4963086324866e-05,0.000334033738598009,0.00110189795777343,21.57803166,1.688246714,52.88209379,153.5955048,20.91051075,118.5547155,3,4,"rain","AG",""
"JG_CO_150_H","p_150","H","MS","North Panola School District",34.43792247,-90.08337915,8.3,161,124,36,7876,329,-11,340,161,217,259,56,1382,143,79,20,419,245,287,378,74,0.0884964439935382,0.450061900074474,0.0121965985216186,0.00254190149547147,0.00380525944141214,6.33544839613257e-05,0.00541892404416642,8.47992798152154e-05,0.00100625237058263,0.000135046682524471,0.00427962097263533,0.0340493371096246,0.00297112395461605,0.0151996471247644,0.000765032678770583,0.000276147861462892,0.000302419756272611,3.97149907366653e-05,0.00045799392056814,4.31651910176337e-05,0.000172335068522895,5.1299758071653e-05,0.000294101285149859,0.00174812693603173,21.57803166,1.688246714,52.88209379,153.5955048,20.91051075,118.5547155,3,4,"rain","AG",""
"JG_CO_150_I","p_150","I","MS","North Panola School District",34.43792247,-90.08337915,8.3,161,124,36,7876,329,-11,340,161,217,259,56,1382,143,79,20,419,245,287,378,74,0.0879222796689629,0.429865642253669,0.0122029918293184,0.00270329655860005,0.00378891094298281,5.74187684278725e-05,0.00519779197887963,0.000104073722460973,0.000536740779987123,0.000137475321967228,0.00416179237916908,0.0344642860038108,0.00205929449148441,0.00677669643925525,0.000572791469953229,0.000297950963943742,0.000371727882176991,2.99879881267313e-05,0.0003866024162964,4.7016563832877e-05,0.00011814855269147,4.88148668657993e-05,0.00030541362989881,0.00123252525253018,21.57803166,1.688246714,52.88209379,153.5955048,20.91051075,118.5547155,3,4,"rain","AG",""
"JG_CO_188_B","p_188","B","AL","Wilhites",34.306403,-86.932651,8.4,151,132,38,7621,318,-22,340,66,207,246,49,1461,165,85,17,429,286,321,406,267,0.111870347601327,0.502625220660295,0.012008447354767,0.00273323157100635,0.00405999549631247,5.30355286279069e-05,0.0061047271972274,0.000100319673127224,0.000581912939966326,0.000123465184496563,0.00461746761575647,0.0472001239357494,0.00398326431210886,0.0154217327918096,0.00113348624657823,0.000510484801286554,0.000409793532651966,2.75150984919316e-05,0.000540978554774277,6.73200109298597e-05,0.000146915404005867,5.68844103720881e-05,0.000640593773889879,0.00174942576121551,22.57635615,2.215862327,56.37433595,152.6860456,21.06773064,113.5482043,4.462401796,4,"rain","AG",""
"JG_CO_188_C","p_188","C","AL","Wilhites",34.306403,-86.932651,8.4,151,132,38,7621,318,-22,340,66,207,246,49,1461,165,85,17,429,286,321,406,267,0.0820616798212685,0.439998827004038,0.0154708835756839,0.00282128898083144,0.0037768581503325,5.50713511403261e-05,0.00556798219449543,8.49070786448864e-05,0.000867215403479626,0.000137125003283193,0.00490499281778494,0.0343350571908507,0.00167771445900102,0.0085051371816075,0.000716736383906166,0.000307769840620403,0.000331787832945012,3.06565299553964e-05,0.000497263240163529,4.47160659464326e-05,0.000186082214783959,6.20452872521737e-05,0.000377168330933049,0.00134652432377902,22.57635615,2.215862327,56.37433595,152.6860456,21.06773064,113.5482043,4.462401796,4,"rain","AG",""
